week,day_number,day_name,portion_transliteration,title_english,title_hebrew,torah_daily_reading,sefaria_bilingual_link,weekly_torah_reading,haftarah_prophets_writings,new_testament,source_note
52,3,Tuesday,Vayeilech,And He Went,וילך,Deuteronomy 31:7-31:9,https://www.sefaria.org/Deuteronomy%2031%3A7-31%3A9?lang=bi,Deuteronomy  31:1-31:30,None — intentional in PWA generated page,None — intentional in PWA generated page,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Transliteration standardized from Vayelech to Hebcal Vayeilech
52,4,Wednesday,Vayeilech,And He Went,וילך,Deuteronomy 31:10-31:13,https://www.sefaria.org/Deuteronomy%2031%3A10-31%3A13?lang=bi,Deuteronomy  31:1-31:30,None — intentional in PWA generated page,None — intentional in PWA generated page,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Transliteration standardized from Vayelech to Hebcal Vayeilech
52,5,Thursday,Vayeilech,And He Went,וילך,Deuteronomy 31:14-31:19,https://www.sefaria.org/Deuteronomy%2031%3A14-31%3A19?lang=bi,Deuteronomy  31:1-31:30,None — intentional in PWA generated page,None — intentional in PWA generated page,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Transliteration standardized from Vayelech to Hebcal Vayeilech
52,6,Friday,Vayeilech,And He Went,וילך,Deuteronomy 31:20-31:24,https://www.sefaria.org/Deuteronomy%2031%3A20-31%3A24?lang=bi,Deuteronomy  31:1-31:30,None — intentional in PWA generated page,None — intentional in PWA generated page,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Transliteration standardized from Vayelech to Hebcal Vayeilech
52,7,Saturday,Vayeilech,And He Went,וילך,Deuteronomy 31:25-31:30,https://www.sefaria.org/Deuteronomy%2031%3A25-31%3A30?lang=bi,Deuteronomy  31:1-31:30,None — intentional in PWA generated page,None — intentional in PWA generated page,Recovered from HomeGroupsApp PWA; daily aliyot from Hebcal; Transliteration standardized from Vayelech to Hebcal Vayeilech
53,1,Sunday,Ha’azinu,Listen,האזינו,Deuteronomy 32:1-32:6,https://www.sefaria.org/Deuteronomy%2032%3A1-32%3A6?lang=bi,Deuteronomy  32:1-32:6; Deuteronomy 32:7-32:12; Deuteronomy 32:13-32:18; Deuteronomy 32:19-32:28; Deuteronomy 32:29-32:39; Deuteronomy 32:40-32:43; Deuteronomy 32:44-32:52,2 Samuel 22:1-51; Hosea 14:1-9,John 21:1-25; Romans 10:14-11:12; 12:14-21,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
53,2,Monday,Ha’azinu,Listen,האזינו,Deuteronomy 32:7-32:12,https://www.sefaria.org/Deuteronomy%2032%3A7-32%3A12?lang=bi,Deuteronomy  32:1-32:6; Deuteronomy 32:7-32:12; Deuteronomy 32:13-32:18; Deuteronomy 32:19-32:28; Deuteronomy 32:29-32:39; Deuteronomy 32:40-32:43; Deuteronomy 32:44-32:52,2 Samuel 22:1-51; Hosea 14:1-9,John 21:1-25; Romans 10:14-11:12; 12:14-21,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
53,3,Tuesday,Ha’azinu,Listen,האזינו,Deuteronomy 32:13-32:18,https://www.sefaria.org/Deuteronomy%2032%3A13-32%3A18?lang=bi,Deuteronomy  32:1-32:6; Deuteronomy 32:7-32:12; Deuteronomy 32:13-32:18; Deuteronomy 32:19-32:28; Deuteronomy 32:29-32:39; Deuteronomy 32:40-32:43; Deuteronomy 32:44-32:52,2 Samuel 22:1-51; Hosea 14:1-9,John 21:1-25; Romans 10:14-11:12; 12:14-21,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
53,4,Wednesday,Ha’azinu,Listen,האזינו,Deuteronomy 32:19-32:28,https://www.sefaria.org/Deuteronomy%2032%3A19-32%3A28?lang=bi,Deuteronomy  32:1-32:6; Deuteronomy 32:7-32:12; Deuteronomy 32:13-32:18; Deuteronomy 32:19-32:28; Deuteronomy 32:29-32:39; Deuteronomy 32:40-32:43; Deuteronomy 32:44-32:52,2 Samuel 22:1-51; Hosea 14:1-9,John 21:1-25; Romans 10:14-11:12; 12:14-21,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
53,5,Thursday,Ha’azinu,Listen,האזינו,Deuteronomy 32:29-32:39,https://www.sefaria.org/Deuteronomy%2032%3A29-32%3A39?lang=bi,Deuteronomy  32:1-32:6; Deuteronomy 32:7-32:12; Deuteronomy 32:13-32:18; Deuteronomy 32:19-32:28; Deuteronomy 32:29-32:39; Deuteronomy 32:40-32:43; Deuteronomy 32:44-32:52,2 Samuel 22:1-51; Hosea 14:1-9,John 21:1-25; Romans 10:14-11:12; 12:14-21,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
53,6,Friday,Ha’azinu,Listen,האזינו,Deuteronomy 32:40-32:43,https://www.sefaria.org/Deuteronomy%2032%3A40-32%3A43?lang=bi,Deuteronomy  32:1-32:6; Deuteronomy 32:7-32:12; Deuteronomy 32:13-32:18; Deuteronomy 32:19-32:28; Deuteronomy 32:29-32:39; Deuteronomy 32:40-32:43; Deuteronomy 32:44-32:52,2 Samuel 22:1-51; Hosea 14:1-9,John 21:1-25; Romans 10:14-11:12; 12:14-21,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
53,7,Saturday,Ha’azinu,Listen,האזינו,Deuteronomy 32:44-32:52,https://www.sefaria.org/Deuteronomy%2032%3A44-32%3A52?lang=bi,Deuteronomy  32:1-32:6; Deuteronomy 32:7-32:12; Deuteronomy 32:13-32:18; Deuteronomy 32:19-32:28; Deuteronomy 32:29-32:39; Deuteronomy 32:40-32:43; Deuteronomy 32:44-32:52,2 Samuel 22:1-51; Hosea 14:1-9,John 21:1-25; Romans 10:14-11:12; 12:14-21,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
54,1,Sunday,Vezot Haberakhah,This Is the Blessing,וזאת הברכה,Deuteronomy 33:1-33:7,https://www.sefaria.org/Deuteronomy%2033%3A1-33%3A7?lang=bi,Deuteronomy  33:1-33:7; Deuteronomy 33:8-33:12; Deuteronomy 33:13-33:17; Deuteronomy 33:18-33:21; Deuteronomy 33:22-33:26; Deuteronomy 33:27-34:12; Genesis 1:1-2:3,Joshua 1:1-18,Matthew 17:1-9; Luke 9:28-36; 24:44-53; 1 Thessalonians 5:1-11; Jude 1:3-10,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
54,2,Monday,Vezot Haberakhah,This Is the Blessing,וזאת הברכה,Deuteronomy 33:8-33:12,https://www.sefaria.org/Deuteronomy%2033%3A8-33%3A12?lang=bi,Deuteronomy  33:1-33:7; Deuteronomy 33:8-33:12; Deuteronomy 33:13-33:17; Deuteronomy 33:18-33:21; Deuteronomy 33:22-33:26; Deuteronomy 33:27-34:12; Genesis 1:1-2:3,Joshua 1:1-18,Matthew 17:1-9; Luke 9:28-36; 24:44-53; 1 Thessalonians 5:1-11; Jude 1:3-10,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
54,3,Tuesday,Vezot Haberakhah,This Is the Blessing,וזאת הברכה,Deuteronomy 33:13-33:17,https://www.sefaria.org/Deuteronomy%2033%3A13-33%3A17?lang=bi,Deuteronomy  33:1-33:7; Deuteronomy 33:8-33:12; Deuteronomy 33:13-33:17; Deuteronomy 33:18-33:21; Deuteronomy 33:22-33:26; Deuteronomy 33:27-34:12; Genesis 1:1-2:3,Joshua 1:1-18,Matthew 17:1-9; Luke 9:28-36; 24:44-53; 1 Thessalonians 5:1-11; Jude 1:3-10,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
54,4,Wednesday,Vezot Haberakhah,This Is the Blessing,וזאת הברכה,Deuteronomy 33:18-33:21,https://www.sefaria.org/Deuteronomy%2033%3A18-33%3A21?lang=bi,Deuteronomy  33:1-33:7; Deuteronomy 33:8-33:12; Deuteronomy 33:13-33:17; Deuteronomy 33:18-33:21; Deuteronomy 33:22-33:26; Deuteronomy 33:27-34:12; Genesis 1:1-2:3,Joshua 1:1-18,Matthew 17:1-9; Luke 9:28-36; 24:44-53; 1 Thessalonians 5:1-11; Jude 1:3-10,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
54,5,Thursday,Vezot Haberakhah,This Is the Blessing,וזאת הברכה,Deuteronomy 33:22-33:26,https://www.sefaria.org/Deuteronomy%2033%3A22-33%3A26?lang=bi,Deuteronomy  33:1-33:7; Deuteronomy 33:8-33:12; Deuteronomy 33:13-33:17; Deuteronomy 33:18-33:21; Deuteronomy 33:22-33:26; Deuteronomy 33:27-34:12; Genesis 1:1-2:3,Joshua 1:1-18,Matthew 17:1-9; Luke 9:28-36; 24:44-53; 1 Thessalonians 5:1-11; Jude 1:3-10,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
54,6,Friday,Vezot Haberakhah,This Is the Blessing,וזאת הברכה,Deuteronomy 33:27-34:12,https://www.sefaria.org/Deuteronomy%2033%3A27-34%3A12?lang=bi,Deuteronomy  33:1-33:7; Deuteronomy 33:8-33:12; Deuteronomy 33:13-33:17; Deuteronomy 33:18-33:21; Deuteronomy 33:22-33:26; Deuteronomy 33:27-34:12; Genesis 1:1-2:3,Joshua 1:1-18,Matthew 17:1-9; Luke 9:28-36; 24:44-53; 1 Thessalonians 5:1-11; Jude 1:3-10,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
54,7,Saturday,Vezot Haberakhah,This Is the Blessing,וזאת הברכה,Genesis 1:1-2:3,https://www.sefaria.org/Genesis%201%3A1-2%3A3?lang=bi,Deuteronomy  33:1-33:7; Deuteronomy 33:8-33:12; Deuteronomy 33:13-33:17; Deuteronomy 33:18-33:21; Deuteronomy 33:22-33:26; Deuteronomy 33:27-34:12; Genesis 1:1-2:3,Joshua 1:1-18,Matthew 17:1-9; Luke 9:28-36; 24:44-53; 1 Thessalonians 5:1-11; Jude 1:3-10,Added canonical missing portion; daily aliyot from Hebcal and companion readings from 119 Ministries
